BODY_STYLE,VEHICLE_TYPE,DRIVE_TRAIN,PRODUCTION_RELEASE,VEHICLE_CLASS,BODY_FRAME,NUM_OF_SEATING,SEAT_LOC,SEAT_LOC_COMMENTS,MIN_GROSS_WEIGHT,MAX_GROSS_WEIGHT,UPPER_BELT_ANCHORAGE,UPPER_BELT_ANCHORAGE_LOC,SEAT_BELT_PRETENSIONER,SEAT_BELT_PRETENSIONER_LOC,LOAD_LIMITERS,LOAD_LIMITERS_LOC,FRNT_BELT_INDICATOR,FRNT_BELT_LOC,REAR_BELT_INDICATOR,LATCH_REAR_POSITION,HEAD_SAB,HEAD_SAB_TYPE,HEAD_SAB_LOC,HEAD_SAB_MOUNT_LOC,HEAD_SAB_MEET_REQUIREMENTS,HEAD_SAB_DEPLOY_IN_ROLLOVER,TORSO_SAB,TORSO_SAB_TYPE,TORSO_SAB_LOC,TORSO_SAB_MOUNT_LOC,KNEE_BOLSTERS,KNEE_BOLSTERS_LOC,ADL,HEAD_RESTRAINT_IND,DYNAMIC_HEAD_RESTRAINT_IND,BETI,BLIND_SPOT_DETECTION,DAY_RUN_LIGHTS,ADAPTIVE_CRUISE_CONTROL,ABS,ARS,ARS_LOC,AUTO_CRASH_NOTIFICATION,CRASH_DATA_RECORDER,ANTI_THEFT_DEVICE,ANTI_THEFT_DEVICE_TYPE,FRNT_COLLISION_WARNING,NHTSA_FRNT_COLLISION_WARNING,NHTSA_FCW_EVALUATION,LANE_DEPARTURE_WARNING,NHTSA_LANE_DEPARTURE_WARNING,NHTSA_LDW_EVALUATION,CRASH_IMMINENT_BRAKE,NHTSA_CRASH_IMMINENT_BRAKE,NHTSA_CIB_EVALUATION,DYNAMIC_BRAKE_SUPPORT,NHTSA_DYNAMIC_BRAKE_SUPPORT,NHTSA_DBS_EVALUATION,NHTSA_ESC,PELVIS_SAB,PELVIS_SAB_TYPE,PELVIS_SAB_LOC,PELVIS_SAB_MOUNT_LOC,OVERALL_STARS,FRNT_TEST_NO,FRNT_VIN,FRNT_DRIV_STARS,FRNT_PASS_STARS,FRNT_SAFETY_CONCERN_DRIV,FRNT_SAFETY_CONCERN_PASS,FRNT_FOOT_NOTES,FRNT_FOOT_NOTES_PASS,OVERALL_FRNT_STARS,CURB_WEIGHT,FRNT_TESTED_WITH,HIC15_DRIV,CHEST_DEFL_DRIV,LEFT_FEMUR_DRIV,RIGHT_FEMUR_DRIV,NIJ_DRIV,NECK_TENS_DRIV,NET_COMP_DRIV,HIC15_PASS,CHEST_DEFL_PASS,LEFT_FEMUR_PASS,RIGHT_FEMUR_PASS,NIJ_PASS,NECK_TENS_PASS,NET_COMP_PASS,SIDE_TEST_NO,SIDE_VIN,SIDE_DRIV_STARS,SIDE_PASS_STARS,SIDE_BARRIER_STAR,COMB_FRNT_STAR,COMB_REAR_STAR,SIDE_SAFETY_CONCERN_DRIV,SIDE_SAFETY_CONCERN_PASS,SIDE_FOOT_NOTES,SIDE_FOOT_NOTES_PASS,OVERALL_SIDE_STARS,SIDE_TESTED_WITH,SIDE_HIC_36_DRIV,RIB_DEFLECTION_DRIV,ABDOMEN_FORCE_DRIV,SYMPHYSIS_FORCE_DRIV,SIDE_HIC_36_PASS,PELVIC_FORCE_PASS,POLE_TEST_NO,POLE_VIN,SIDE_POLE_STARS,POLE_SAFETY_CONCERN,POLE_FOOT_NOTES,POLE_TESTED_WITH,POLE_HIC_36_DRIV,PELVIC_FORCE,ROLLOVER_POSSIBILITY,STATIC_STABI_FACTOR,TIP,ROLL_SAFETY_CONCERN,ROLL_FOOT_NOTES,ROLLOVER_STARS,NHTSA_BACKUP_CAMERA,BACKUP_CAMERA,car_key,barrels08,barrelsA08,charge120,charge240,city08,city08U,cityA08,cityA08U,cityCD,cityE,cityUF,co2,co2A,co2TailpipeAGpm,co2TailpipeGpm,comb08,comb08U,combA08,combA08U,combE,combinedCD,combinedUF,cylinders,displ,drive,engId,eng_dscr,feScore,fuelCost08,fuelCostA08,fuelType,fuelType1,ghgScore,ghgScoreA,highway08,highway08U,highwayA08,highwayA08U,highwayCD,highwayE,highwayUF,hlv,hpv,id,lv2,lv4,make,model,mpgData,phevBlended,pv2,pv4,range,rangeCity,rangeCityA,rangeHwy,rangeHwyA,trany,UCity,UCityA,UHighway,UHighwayA,VClass,year,youSaveSpend,baseModel,guzzler,trans_dscr,tCharger,sCharger,atvType,fuelType2,rangeA,evMotor,mfrCode,c240Dscr,charge240b,c240bDscr,createdOn,modifiedOn,startStop,phevCity,phevHwy,phevComb
SUV,MPV,AWD,1.0,,Uni-Body,5 or 7,"1,3,4,5,6,(7,9)", ,5093.0,5379.0,Standard,"1,3",Standard,"1,3",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6,7,9",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,, ,,"1,3,4,5,6,7,8,9",,,Standard, ,,,Standard,"1,3,4,6",Optional,Standard, ,"(a) Passive Immobilizer, Passive Alarm",Standard,Standard,,Optional,Optional,,Standard,No,,Standard,No,,, , , , ,5.0,10180.0,3VV0B7AXXJM054095,4.0,4.0,,,"During the test, the driver?s seat belt webbing tore and completely separated (https://www.nhtsa.gov/?nhtsaId=EA18005). Information regarding NHTSA?s investigation and related manufacturer?s recall is at https://www.nhtsa.gov/recalls?nhtsaId=20V724000.",,4.0,3837.0,"FRONTAL AIRBAG,KNEE AIR BAG",,,,,,,,,,,,,,,10187.0,3VV1B7AX2JM018714,5.0,5.0,5.0,5.0,5.0,"During the side impact test, the left driver door unlatched and opened.  A door opening during a side impact crash increases the likelihood of occupant ejection.",,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,10188.0,3VV1B7AX2JM016042,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,0.0,,No Tip,,,4.0,,,2020 VOLKSWAGEN TIGUAN,11.9004,0.0,0.0,0.0,22.0,22.3233,0.0,0.0,0.0,0.0,0.0,356.0,-1.0,0.0,356.0,25.0,24.91,0.0,0.0,0.0,0.0,0.0,4.0,2.0,Front-Wheel Drive,22.0,SIDI,5.0,1900.0,0.0,Regular,Regular Gasoline,5.0,-1.0,29.0,29.0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42101.0,0.0,0.0,Volkswagen,Tiguan,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (S8),28.5,0.0,41.4,0.0,Small Sport Utility Vehicle 2WD,2020.0,-1000.0,Tiguan,,,T,,,,,,VGA,,0.0,,Wed Sep 25 00:00:00 EDT 2019,Tue Feb 11 00:00:00 EST 2020,Y,0.0,0.0,0.0
SUV,MPV,AWD,1.0,,Uni-Body,5 or 7,"1,3,4,5,6,(7,9)", ,5093.0,5379.0,Standard,"1,3",Standard,"1,3",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6,7,9",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,, ,,"1,3,4,5,6,7,8,9",,,Standard, ,,,Standard,"1,3,4,6",Optional,Standard, ,"(a) Passive Immobilizer, Passive Alarm",Standard,Standard,,Optional,Optional,,Standard,No,,Standard,No,,, , , , ,5.0,10180.0,3VV0B7AXXJM054095,4.0,4.0,,,"During the test, the driver?s seat belt webbing tore and completely separated (https://www.nhtsa.gov/?nhtsaId=EA18005). Information regarding NHTSA?s investigation and related manufacturer?s recall is at https://www.nhtsa.gov/recalls?nhtsaId=20V724000.",,4.0,3837.0,"FRONTAL AIRBAG,KNEE AIR BAG",,,,,,,,,,,,,,,10187.0,3VV1B7AX2JM018714,5.0,5.0,5.0,5.0,5.0,"During the side impact test, the left driver door unlatched and opened.  A door opening during a side impact crash increases the likelihood of occupant ejection.",,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,10188.0,3VV1B7AX2JM016042,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,0.0,,No Tip,,,4.0,,,2020 VOLKSWAGEN TIGUAN,12.93521739,0.0,0.0,0.0,20.0,20.4572,0.0,0.0,0.0,0.0,0.0,388.0,-1.0,0.0,388.0,23.0,22.9512,0.0,0.0,0.0,0.0,0.0,4.0,2.0,All-Wheel Drive,23.0,SIDI,5.0,2050.0,0.0,Regular,Regular Gasoline,5.0,-1.0,27.0,26.9699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42104.0,0.0,0.0,Volkswagen,Tiguan 4motion,Y,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (S8),25.9,0.0,38.2,0.0,Small Sport Utility Vehicle 4WD,2020.0,-1750.0,Tiguan,,,T,,,,,,VGA,,0.0,,Wed Sep 25 00:00:00 EDT 2019,Tue Feb 11 00:00:00 EST 2020,Y,0.0,0.0,0.0
SUV,MPV,AWD,1.0,,Uni-Body,5,"1,3,4,5,6", ,5118.0,5129.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,"1,3",,"1,3,5,4,6",,,Optional, ,,,Standard,"1,3,4,6",,Standard, , ,Standard,No,,Standard,Standard,,Standard,No,,Standard,No,,,Optional,Torso/Pelvis,"4,6",Seat,5.0,10925.0,WA1AECF30K1084787,4.0,4.0,,,,,4.0,3863.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",325.985,21.913,1045.148,1613.257,0.39,1526.623,154.881,345.55,14.002,1159.537,1108.702,0.35,826.872,369.649,10823.0,WA1AECF31K1082840,5.0,5.0,5.0,5.0,5.0,,,,These ratings do not apply to vehicles with optional rear seat torso/pelvis airbags.  ,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",87.59,16.523,420.516,1480.595,158.999,2811.672,10821.0,WA1AECF3XK1081833,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",504.228,2157.631,0.164,1.24,No Tip,,,4.0,,,2021 AUDI Q3,12.93521739,0.0,0.0,0.0,20.0,20.0221,0.0,0.0,0.0,0.0,0.0,384.0,-1.0,0.0,384.0,23.0,22.9664,0.0,0.0,0.0,0.0,0.0,4.0,2.0,All-Wheel Drive,55.0,SIDI,5.0,2050.0,0.0,Regular,Regular Gasoline,5.0,-1.0,28.0,27.9986,0.0,0.0,0.0,0.0,0.0,17.0,84.0,43020.0,0.0,0.0,Audi,Q3 S-line quattro,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (S8),25.3,0.0,39.8,0.0,Small Sport Utility Vehicle 4WD,2021.0,-1750.0,Q3,,,T,,,,,,VGA,,0.0,,Fri Aug 28 00:00:00 EDT 2020,Mon Apr 26 00:00:00 EDT 2021,Y,0.0,0.0,0.0
SUV,MPV,AWD,1.0,,Uni-Body,5,"1,3,4,5,6", ,5118.0,5129.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,"1,3",,"1,3,5,4,6",,,Optional, ,,,Standard,"1,3,4,6",,Standard, , ,Standard,No,,Standard,Standard,,Standard,No,,Standard,No,,,Optional,Torso/Pelvis,"4,6",Seat,5.0,10925.0,WA1AECF30K1084787,4.0,4.0,,,,,4.0,3863.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",325.985,21.913,1045.148,1613.257,0.39,1526.623,154.881,345.55,14.002,1159.537,1108.702,0.35,826.872,369.649,10823.0,WA1AECF31K1082840,5.0,5.0,5.0,5.0,5.0,,,,These ratings do not apply to vehicles with optional rear seat torso/pelvis airbags.  ,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",87.59,16.523,420.516,1480.595,158.999,2811.672,10821.0,WA1AECF3XK1081833,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",504.228,2157.631,0.164,1.24,No Tip,,,4.0,,,2021 AUDI Q3,11.9004,0.0,0.0,0.0,22.0,22.1096,0.0,0.0,0.0,0.0,0.0,350.0,-1.0,0.0,350.0,25.0,25.2257,0.0,0.0,0.0,0.0,0.0,4.0,2.0,All-Wheel Drive,71.0,SIDI,5.0,1900.0,0.0,Regular,Regular Gasoline,5.0,-1.0,30.0,30.4753,0.0,0.0,0.0,0.0,0.0,17.0,84.0,43277.0,0.0,0.0,Audi,Q3 quattro,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (S8),28.2,0.0,43.7,0.0,Small Sport Utility Vehicle 4WD,2021.0,-1000.0,Q3,,,T,,,,,,VGA,,0.0,,Mon Oct 05 00:00:00 EDT 2020,Tue Aug 24 00:00:00 EDT 2021,Y,0.0,0.0,0.0
SUV,MPV,AWD,1.0,,Uni-Body,5,"1,3,4,5,6", ,4286.0,4409.0,Standard,"1,3,4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3,4,6",Seat,Standard,"1,3",,"1,3,4,6",,,Optional, ,,,Standard,1,Standard,Standard, ,"Passive Immobilizer, Active Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,, , , , ,5.0,8212.0,KL4CJFSB1DB084538,5.0,5.0,,,,,5.0,3346.0,"FRONTAL AIR BAG,KNEE AIR BAG",122.207,21.061,1613.46,1392.719,0.26,1327.482,52.6,207.22,8.436,1108.36,1286.853,0.39,542.233,463.854,9056.0,KL4CJASB9FB033052,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",73.065,17.73,531.815,1724.538,100.33,2990.358,9055.0,KL4CJASB5FB041276,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",382.199,3144.957,0.179,1.21,No Tip,,,4.0,,,2021 BUICK ENCORE,10.25896552,0.0,0.0,0.0,28.0,28.1452,0.0,0.0,0.0,0.0,0.0,302.0,-1.0,0.0,302.0,29.0,29.4614,0.0,0.0,0.0,0.0,0.0,3.0,1.2,Front-Wheel Drive,30.0,SIDI,6.0,1650.0,0.0,Regular,Regular Gasoline,6.0,-1.0,31.0,31.2473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42521.0,0.0,0.0,Buick,Encore GX FWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (variable gear ratios),36.9,0.0,49.2,0.0,Small Sport Utility Vehicle 2WD,2021.0,250.0,Encore,,,T,,,,,,GMX,,0.0,,Tue Mar 24 00:00:00 EDT 2020,Mon Apr 26 00:00:00 EDT 2021,Y,0.0,0.0,0.0
SUV,MPV,AWD,1.0,,Uni-Body,5,"1,3,4,5,6", ,4286.0,4409.0,Standard,"1,3,4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3,4,6",Seat,Standard,"1,3",,"1,3,4,6",,,Optional, ,,,Standard,1,Standard,Standard, ,"Passive Immobilizer, Active Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,, , , , ,5.0,8212.0,KL4CJFSB1DB084538,5.0,5.0,,,,,5.0,3346.0,"FRONTAL AIR BAG,KNEE AIR BAG",122.207,21.061,1613.46,1392.719,0.26,1327.482,52.6,207.22,8.436,1108.36,1286.853,0.39,542.233,463.854,9056.0,KL4CJASB9FB033052,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",73.065,17.73,531.815,1724.538,100.33,2990.358,9055.0,KL4CJASB5FB041276,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",382.199,3144.957,0.179,1.21,No Tip,,,4.0,,,2021 BUICK ENCORE,11.01888889,0.0,0.0,0.0,25.0,32.2,0.0,0.0,0.0,0.0,0.0,329.0,-1.0,0.0,329.0,27.0,36.987,0.0,0.0,0.0,0.0,0.0,4.0,1.4,Front-Wheel Drive,56.0,,6.0,1750.0,0.0,Regular,Regular Gasoline,6.0,-1.0,30.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42637.0,0.0,0.0,Buick,Encore FWD,Y,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (S6),24.9259,0.0,30.0071,0.0,Small Sport Utility Vehicle 2WD,2021.0,-250.0,Encore,,,T,,,,,,GMX,,0.0,,Wed May 27 00:00:00 EDT 2020,Mon Nov 02 00:00:00 EST 2020,N,0.0,0.0,0.0
SUV,MPV,AWD,1.0,,Uni-Body,5,"1,3,4,5,6", ,4286.0,4409.0,Standard,"1,3,4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3,4,6",Seat,Standard,"1,3",,"1,3,4,6",,,Optional, ,,,Standard,1,Standard,Standard, ,"Passive Immobilizer, Active Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,, , , , ,5.0,8212.0,KL4CJFSB1DB084538,5.0,5.0,,,,,5.0,3346.0,"FRONTAL AIR BAG,KNEE AIR BAG",122.207,21.061,1613.46,1392.719,0.26,1327.482,52.6,207.22,8.436,1108.36,1286.853,0.39,542.233,463.854,9056.0,KL4CJASB9FB033052,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",73.065,17.73,531.815,1724.538,100.33,2990.358,9055.0,KL4CJASB5FB041276,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",382.199,3144.957,0.179,1.21,No Tip,,,4.0,,,2021 BUICK ENCORE,11.44269231,0.0,0.0,0.0,24.0,23.5971,0.0,0.0,0.0,0.0,0.0,344.0,-1.0,0.0,344.0,26.0,25.8831,0.0,0.0,0.0,0.0,0.0,4.0,1.4,All-Wheel Drive,780.0,,5.0,1800.0,0.0,Regular,Regular Gasoline,5.0,-1.0,29.0,29.3594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42639.0,0.0,0.0,Buick,Encore AWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (S6),30.3,0.0,43.0,0.0,Small Sport Utility Vehicle 4WD,2021.0,-500.0,Encore,,,T,,,,,,GMX,,0.0,,Wed May 27 00:00:00 EDT 2020,Mon Nov 02 00:00:00 EST 2020,N,0.0,0.0,0.0
SUV,MPV,AWD,1.0,,Uni-Body,5,"1,3,4,5,6", ,4286.0,4409.0,Standard,"1,3,4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3,4,6",Seat,Standard,"1,3",,"1,3,4,6",,,Optional, ,,,Standard,1,Standard,Standard, ,"Passive Immobilizer, Active Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,, , , , ,5.0,8212.0,KL4CJFSB1DB084538,5.0,5.0,,,,,5.0,3346.0,"FRONTAL AIR BAG,KNEE AIR BAG",122.207,21.061,1613.46,1392.719,0.26,1327.482,52.6,207.22,8.436,1108.36,1286.853,0.39,542.233,463.854,9056.0,KL4CJASB9FB033052,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",73.065,17.73,531.815,1724.538,100.33,2990.358,9055.0,KL4CJASB5FB041276,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",382.199,3144.957,0.179,1.21,No Tip,,,4.0,,,2021 BUICK ENCORE,9.597096774,0.0,0.0,0.0,30.0,29.6199,0.0,0.0,0.0,0.0,0.0,288.0,-1.0,0.0,288.0,31.0,30.7314,0.0,0.0,0.0,0.0,0.0,3.0,1.3,Front-Wheel Drive,44.0,SIDI,7.0,1550.0,0.0,Regular,Regular Gasoline,7.0,-1.0,32.0,32.2086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42683.0,0.0,0.0,Buick,Encore GX FWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (variable gear ratios),39.1,0.0,48.6,0.0,Small Sport Utility Vehicle 2WD,2021.0,750.0,Encore,,,T,,,,,,GMX,,0.0,,Thu Jun 11 00:00:00 EDT 2020,Mon Apr 12 00:00:00 EDT 2021,Y,0.0,0.0,0.0
SUV,MPV,AWD,1.0,,Uni-Body,5,"1,3,4,5,6", ,4286.0,4409.0,Standard,"1,3,4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3,4,6",Seat,Standard,"1,3",,"1,3,4,6",,,Optional, ,,,Standard,1,Standard,Standard, ,"Passive Immobilizer, Active Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,, , , , ,5.0,8212.0,KL4CJFSB1DB084538,5.0,5.0,,,,,5.0,3346.0,"FRONTAL AIR BAG,KNEE AIR BAG",122.207,21.061,1613.46,1392.719,0.26,1327.482,52.6,207.22,8.436,1108.36,1286.853,0.39,542.233,463.854,9056.0,KL4CJASB9FB033052,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",73.065,17.73,531.815,1724.538,100.33,2990.358,9055.0,KL4CJASB5FB041276,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",382.199,3144.957,0.179,1.21,No Tip,,,4.0,,,2021 BUICK ENCORE,10.62535714,0.0,0.0,0.0,26.0,26.2382,0.0,0.0,0.0,0.0,0.0,330.0,-1.0,0.0,330.0,28.0,27.5673,0.0,0.0,0.0,0.0,0.0,3.0,1.3,All-Wheel Drive,679.0,SIDI,6.0,1700.0,0.0,Regular,Regular Gasoline,6.0,-1.0,29.0,29.3868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42686.0,0.0,0.0,Buick,Encore GX AWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic 9-spd,34.0991,0.0,44.299,0.0,Small Sport Utility Vehicle 4WD,2021.0,0.0,Encore,,,T,,,,,,GMX,,0.0,,Thu Jun 11 00:00:00 EDT 2020,Mon Apr 12 00:00:00 EDT 2021,Y,0.0,0.0,0.0
SUV,MPV,AWD,1.0,,Uni-Body,5,"1,3,4,5,6", ,4286.0,4409.0,Standard,"1,3,4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3,4,6",Seat,Standard,"1,3",,"1,3,4,6",,,Optional, ,,,Standard,1,Standard,Standard, ,"Passive Immobilizer, Active Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,, , , , ,5.0,8212.0,KL4CJFSB1DB084538,5.0,5.0,,,,,5.0,3346.0,"FRONTAL AIR BAG,KNEE AIR BAG",122.207,21.061,1613.46,1392.719,0.26,1327.482,52.6,207.22,8.436,1108.36,1286.853,0.39,542.233,463.854,9056.0,KL4CJASB9FB033052,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",73.065,17.73,531.815,1724.538,100.33,2990.358,9055.0,KL4CJASB5FB041276,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",382.199,3144.957,0.179,1.21,No Tip,,,4.0,,,2021 BUICK ENCORE,11.01888889,0.0,0.0,0.0,24.0,24.3735,0.0,0.0,0.0,0.0,0.0,325.0,-1.0,0.0,325.0,27.0,27.3646,0.0,0.0,0.0,0.0,0.0,4.0,1.4,Front-Wheel Drive,86.0,SIDI,6.0,1750.0,0.0,Regular,Regular Gasoline,6.0,-1.0,32.0,32.1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43574.0,0.0,0.0,Buick,Encore FWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (S6),31.4074,0.0,46.4456,0.0,Small Sport Utility Vehicle 2WD,2021.0,-250.0,Encore,,,T,,,,,,GMX,,0.0,,Wed Dec 02 00:00:00 EST 2020,Mon Apr 26 00:00:00 EDT 2021,N,0.0,0.0,0.0
SUV,MPV,AWD,1.0,,Uni-Body,5,"1,3,4,5,6", ,4286.0,4409.0,Standard,"1,3,4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3,4,6",Seat,Standard,"1,3",,"1,3,4,6",,,Optional, ,,,Standard,1,Standard,Standard, ,"Passive Immobilizer, Active Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,, , , , ,5.0,8212.0,KL4CJFSB1DB084538,5.0,5.0,,,,,5.0,3346.0,"FRONTAL AIR BAG,KNEE AIR BAG",122.207,21.061,1613.46,1392.719,0.26,1327.482,52.6,207.22,8.436,1108.36,1286.853,0.39,542.233,463.854,9056.0,KL4CJASB9FB033052,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",73.065,17.73,531.815,1724.538,100.33,2990.358,9055.0,KL4CJASB5FB041276,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",382.199,3144.957,0.179,1.21,No Tip,,,4.0,,,2021 BUICK ENCORE,11.44269231,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,338.0,-1.0,0.0,338.0,26.0,26.3158,0.0,0.0,0.0,0.0,0.0,4.0,1.4,All-Wheel Drive,844.0,SIDI,5.0,1800.0,0.0,Regular,Regular Gasoline,5.0,-1.0,30.0,30.2618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43576.0,0.0,0.0,Buick,Encore AWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (S6),30.5587,0.0,43.3611,0.0,Small Sport Utility Vehicle 4WD,2021.0,-500.0,Encore,,,T,,,,,,GMX,,0.0,,Wed Dec 02 00:00:00 EST 2020,Mon Apr 26 00:00:00 EDT 2021,N,0.0,0.0,0.0
